score,gender,age,purpose,dest_hdong_cd
1.7073899852013392,여,80,업무,효목2동
1.7073899852013392,여,80,업무,도평동
1.7073899852013392,여,80,업무,불로.봉무동
1.6975711275133472,여,80,업무,지저동
1.6975711275133472,여,80,업무,동촌동
1.6975711275133472,여,80,업무,방촌동
1.6975711275133472,여,80,업무,해안동
1.6975711275133472,여,80,업무,안심1동
1.6975711275133472,여,80,업무,안심2동
1.6975711275133472,여,80,업무,안심3동
1.6975711275133472,여,80,업무,안심4동
1.6975711275133472,여,80,업무,혁신동
1.6975711275133472,여,80,업무,공산동
1.711690176229895,여,80,업무,내당1동
1.711690176229895,여,80,업무,내당2.3동
1.7145103802756088,여,80,업무,내당4동
1.7145103802756088,여,80,업무,비산1동
1.7145103802756088,여,80,업무,비산2.3동
1.7145103802756088,여,80,업무,비산4동
1.7145103802756088,여,80,업무,비산5동
1.7145103802756088,여,80,업무,비산6동
1.7145103802756088,여,80,업무,비산7동
1.7169747359820813,여,80,업무,평리1동
1.7169747359820813,여,80,업무,평리2동
1.7206232178911385,여,80,업무,평리3동
1.6566713314759347,여,80,업무,평리4동
1.6566713314759347,여,80,업무,평리5동
1.6566713314759347,여,80,업무,평리6동
1.6606805229701975,여,80,업무,상중이동
1.6606805229701975,여,80,업무,원대동
1.307547450137559,여,80,업무,이천동
1.307547450137559,여,80,업무,봉덕1동
1.3049869911297833,여,80,업무,봉덕2동
1.3049869911297833,여,80,업무,봉덕3동
1.3329737653079885,여,80,업무,대명1동
1.3329737653079885,여,80,업무,대명2동
1.3908470527569963,여,80,업무,대명3동
1.3908470527569963,여,80,업무,대명4동
1.3908470527569963,여,80,업무,대명5동
1.3908470527569963,여,80,업무,대명6동
1.3908470527569963,여,80,업무,대명9동
1.3908470527569963,여,80,업무,대명10동
1.3908470527569963,여,80,업무,대명11동
1.2178093991860548,여,80,업무,고성동
1.2178093991860548,여,80,업무,칠성동
1.2178093991860548,여,80,업무,침산1동
1.2071564144264566,여,80,업무,침산2동
1.2071564144264566,여,80,업무,침산3동
1.1521878366206795,여,80,업무,산격1동
1.1521878366206795,여,80,업무,산격2동
1.1521878366206795,여,80,업무,산격3동
1.1521878366206795,여,80,업무,산격4동
1.1521878366206795,여,80,업무,대현동
1.1521878366206795,여,80,업무,복현1동
1.1521878366206795,여,80,업무,복현2동
1.1521878366206795,여,80,업무,검단동
1.1521878366206795,여,80,업무,무태조야동
1.1521878366206795,여,80,업무,관문동
1.1521878366206795,여,80,업무,태전1동
1.1521878366206795,여,80,업무,태전2동
1.1521878366206795,여,80,업무,구암동
1.1521878366206795,여,80,업무,관음동
1.1521878366206795,여,80,업무,읍내동
1.1521878366206795,여,80,업무,동천동
1.1521878366206795,여,80,업무,노원동
1.1521878366206795,여,80,업무,국우동
1.3014428796631774,여,80,업무,범어1동
1.3014428796631774,여,80,업무,범어2동
1.3014428796631774,여,80,업무,범어3동
1.3014428796631774,여,80,업무,범어4동
1.3014428796631774,여,80,업무,만촌1동
1.3014428796631774,여,80,업무,만촌2동
1.3014428796631774,여,80,업무,만촌3동
1.3014428796631774,여,80,업무,수성1가동
1.1280711029042438,여,80,업무,수성2.3가동
1.1280711029042438,여,80,업무,수성4가동
1.1280711029042438,여,80,업무,황금1동
1.1280711029042438,여,80,업무,황금2동
1.1223181047899227,여,80,업무,중동
1.1254373323691675,여,80,업무,상동
1.1386069805884427,여,80,업무,파동
1.1386069805884427,여,80,업무,두산동
1.1386069805884427,여,80,업무,지산1동
1.1386069805884427,여,80,업무,지산2동
1.108187713036446,여,80,업무,범물1동
1.108187713036446,여,80,업무,범물2동
1.1117428869486323,여,80,업무,고산1동
1.2067961165517573,여,80,업무,고산2동
1.2067961165517573,여,80,업무,고산3동
1.044252557953392,여,80,업무,성당동
1.044252557953392,여,80,업무,두류1.2동
1.044252557953392,여,80,업무,두류3동
0.9584552977707679,여,80,업무,감삼동
0.9460756507502108,여,80,업무,죽전동
0.9460756507502108,여,80,업무,장기동
0.9460756507502108,여,80,업무,용산1동
0.9460756507502108,여,80,업무,용산2동
0.9977607343885113,여,80,업무,이곡1동
0.9977607343885113,여,80,업무,이곡2동
0.9889676113883855,여,80,업무,신당동
0.9889676113883855,여,80,업무,본리동
1.0103512923382316,여,80,업무,월성1동
1.0103512923382316,여,80,업무,월성2동
1.035328836362206,여,80,업무,진천동
1.035328836362206,여,80,업무,유천동
1.035328836362206,여,80,업무,상인1동
1.035328836362206,여,80,업무,상인2동
1.035328836362206,여,80,업무,상인3동
1.035328836362206,여,80,업무,도원동
1.035328836362206,여,80,업무,송현1동
1.035328836362206,여,80,업무,송현2동
1.1286156810493662,여,80,업무,본동
1.2879171680871864,여,80,업무,화원읍
1.2879171680871864,여,80,업무,논공읍
1.2879171680871864,여,80,업무,논공읍공단출장소
1.2879171680871864,여,80,업무,다사읍
1.2879171680871864,여,80,업무,다사읍서재출장소
1.2879171680871864,여,80,업무,유가읍
1.2879171680871864,여,80,업무,옥포읍
1.2879171680871864,여,80,업무,현풍읍
1.243957294046516,여,80,업무,가창면
1.2572208011132406,여,80,업무,하빈면
1.2572208011132406,여,80,업무,구지면
1.6024314283772796,여,80,업무,군위읍
1.4715027214047418,여,80,업무,소보면
1.4715027214047418,여,80,업무,효령면
1.4365945388931163,여,80,업무,부계면
1.4365945388931163,여,80,업무,우보면
1.3903096512939583,여,80,업무,의흥면
1.3903096512939583,여,80,업무,산성면
1.3903096512939583,여,80,업무,삼국유사면
1.5209235243047488,여,80,업무,연안동
1.5209235243047488,여,80,업무,신포동
1.8225835065434288,여,80,업무,신흥동
1.8225835065434288,여,80,업무,도원동
1.8225835065434288,여,80,업무,율목동
1.8225835065434288,여,80,업무,동인천동
1.8225835065434288,여,80,업무,개항동
1.8225835065434288,여,80,업무,영종동
1.8225835065434288,여,80,업무,영종1동
1.8225835065434288,여,80,업무,운서동
1.8225835065434288,여,80,업무,용유동
1.590910787348798,여,80,업무,만석동
1.590910787348798,여,80,업무,화수1.화평동
1.590910787348798,여,80,업무,화수2동
1.590910787348798,여,80,업무,송현1.2동
1.590910787348798,여,80,업무,송현3동
1.5639965995549545,여,80,업무,송림1동
1.5747961728175712,여,80,업무,송림2동
1.5991755962188825,여,80,업무,송림3.5동
1.5991755962188825,여,80,업무,송림4동
1.248326779800047,여,80,업무,송림6동
1.1721418756123119,여,80,업무,금창동
1.5256900020020794,여,80,업무,숭의2동
1.5111512300865722,여,80,업무,숭의1.3동
1.5107119987561506,여,80,업무,숭의4동
1.5107119987561506,여,80,업무,용현1.4동
1.4939919251968974,여,80,업무,용현2동
1.4823066527126358,여,80,업무,용현3동
1.4823066527126358,여,80,업무,용현5동
1.4823066527126358,여,80,업무,학익1동
1.4964553850491042,여,80,업무,학익2동
1.4964553850491042,여,80,업무,도화1동
1.4450940930361074,여,80,업무,도화2.3동
1.434628017688115,여,80,업무,주안1동
1.4265146362371053,여,80,업무,주안2동
1.42314111662601,여,80,업무,주안3동
1.7191591102123371,여,80,업무,주안4동
1.6858643951146859,여,80,업무,주안5동
1.6512537431463281,여,80,업무,주안6동
1.3707643925945805,여,80,업무,주안7동
1.361414747576189,여,80,업무,주안8동
1.361414747576189,여,80,업무,관교동
1.361414747576189,여,80,업무,문학동
1.2672473799380777,여,80,업무,옥련1동
1.2672473799380777,여,80,업무,옥련2동
1.1698481305859603,여,80,업무,선학동
1.1605307509196785,여,80,업무,연수1동
1.1605307509196785,여,80,업무,연수2동
2.1201779661693605,여,80,업무,연수3동
2.1201779661693605,여,80,업무,청학동
2.1385729744626505,여,80,업무,동춘1동
2.1306100428595425,여,80,업무,동춘2동
1.71576755956099,여,80,업무,동춘3동
1.6172401991127219,여,80,업무,송도1동
1.6172401991127219,여,80,업무,송도2동
1.6172401991127219,여,80,업무,송도3동
1.6172401991127219,여,80,업무,송도4동
1.6172401991127219,여,80,업무,송도5동
1.0878332665594415,여,80,업무,구월1동
1.0878332665594415,여,80,업무,구월2동
1.0878332665594415,여,80,업무,구월3동
1.0878332665594415,여,80,업무,구월4동
1.0878332665594415,여,80,업무,간석1동
1.0878332665594415,여,80,업무,간석2동
1.0878332665594415,여,80,업무,간석3동
1.0878332665594415,여,80,업무,간석4동
1.0878332665594415,여,80,업무,만수1동
1.0878332665594415,여,80,업무,만수2동
1.0878332665594415,여,80,업무,만수3동
1.0878332665594415,여,80,업무,만수4동
1.0878332665594415,여,80,업무,만수5동
1.0878332665594415,여,80,업무,만수6동
1.085447123424082,여,80,업무,장수서창동
1.085447123424082,여,80,업무,서창2동
1.085447123424082,여,80,업무,남촌도림동
1.085447123424082,여,80,업무,논현1동
1.086787053791532,여,80,업무,논현2동
1.086787053791532,여,80,업무,논현고잔동
1.3359598318259764,여,80,업무,부평1동
1.3359598318259764,여,80,업무,부평2동
1.3359598318259764,여,80,업무,부평3동
1.3359598318259764,여,80,업무,부평4동
1.3359598318259764,여,80,업무,부평5동
1.3359598318259764,여,80,업무,부평6동
1.3359598318259764,여,80,업무,산곡1동
1.3359598318259764,여,80,업무,산곡2동
1.3359598318259764,여,80,업무,산곡3동
1.3359598318259764,여,80,업무,산곡4동
1.7321567788664651,여,80,업무,청천1동
1.7321567788664651,여,80,업무,청천2동
1.7159394409776525,여,80,업무,갈산1동
1.7159394409776525,여,80,업무,갈산2동
1.7159394409776525,여,80,업무,삼산1동
1.7159394409776525,여,80,업무,삼산2동
1.7159394409776525,여,80,업무,부개1동
1.7159394409776525,여,80,업무,부개2동
1.7159394409776525,여,80,업무,부개3동
1.7159394409776525,여,80,업무,일신동
1.7159394409776525,여,80,업무,십정1동
1.7159394409776525,여,80,업무,십정2동
1.4474252393686742,여,80,업무,효성1동
1.4474252393686742,여,80,업무,효성2동
1.4474252393686742,여,80,업무,계산1동
1.4474252393686742,여,80,업무,계산2동
1.4122150892238157,여,80,업무,계산3동
1.4122150892238157,여,80,업무,계산4동
1.4122150892238157,여,80,업무,작전1동
1.4122150892238157,여,80,업무,작전2동
1.4122150892238157,여,80,업무,작전서운동
1.4122150892238157,여,80,업무,계양1동
1.4122150892238157,여,80,업무,계양2동
1.4122150892238157,여,80,업무,계양3동
1.4041201175582838,여,80,업무,검암경서동
1.424022106690156,여,80,업무,연희동
1.424022106690156,여,80,업무,청라1동
1.424022106690156,여,80,업무,청라2동
1.3973913743808353,여,80,업무,청라3동
1.3973913743808353,여,80,업무,가정1동
1.3973913743808353,여,80,업무,가정2동
1.3973913743808353,여,80,업무,가정3동
1.3973913743808353,여,80,업무,석남1동
1.4143869881991993,여,80,업무,석남2동
1.4143869881991993,여,80,업무,석남3동
1.4967607343403204,여,80,업무,신현원창동
1.4967607343403204,여,80,업무,가좌1동
1.4967607343403204,여,80,업무,가좌2동
1.4967607343403204,여,80,업무,가좌3동
1.4967607343403204,여,80,업무,가좌4동
1.325181144709661,여,80,업무,검단동
1.325181144709661,여,80,업무,불로대곡동
1.325181144709661,여,80,업무,원당동
1.325181144709661,여,80,업무,당하동
1.325181144709661,여,80,업무,오류왕길동
1.325181144709661,여,80,업무,마전동
1.325181144709661,여,80,업무,아라동
1.6833595761761035,여,80,업무,강화읍
1.7541327990005464,여,80,업무,선원면
1.7541327990005464,여,80,업무,불은면
1.4901996026012674,여,80,업무,길상면
1.4516014266263333,여,80,업무,화도면
1.4792190985120603,여,80,업무,양도면
1.4475391199704433,여,80,업무,내가면
1.4484717172950377,여,80,업무,하점면
1.4500524634792609,여,80,업무,양사면
1.4633471194753966,여,80,업무,송해면
1.4731285161039278,여,80,업무,교동면
1.5057474800874104,여,80,업무,삼산면
1.5057474800874104,여,80,업무,서도면
1.5057474800874104,여,80,업무,서도면볼음출장소
1.5057474800874104,여,80,업무,북도면
1.5057474800874104,여,80,업무,북도면장봉출장소
1.5057474800874104,여,80,업무,백령면
1.5057474800874104,여,80,업무,대청면
1.5057474800874104,여,80,업무,대청면소청출장소
1.5057474800874104,여,80,업무,덕적면
1.5057474800874104,여,80,업무,영흥면
1.5057474800874104,여,80,업무,자월면
1.5057474800874104,여,80,업무,자월면이작출장소
1.5057474800874104,여,80,업무,연평면
1.8498952987175543,여,80,업무,충장동
1.8548310755308477,여,80,업무,동명동
1.7611989652661206,여,80,업무,계림1동
1.716034713013305,여,80,업무,계림2동
1.6796551767513457,여,80,업무,산수1동
1.6796551767513457,여,80,업무,산수2동
1.6391016315255322,여,80,업무,지산1동
1.5338788241607297,여,80,업무,지산2동
1.5253248809353463,여,80,업무,서남동
1.5253248809353463,여,80,업무,학동
1.5253248809353463,여,80,업무,학운동
1.5253248809353463,여,80,업무,지원1동
1.5253248809353463,여,80,업무,지원2동
1.3524293067290316,여,80,업무,양동
1.3524293067290316,여,80,업무,양3동
1.3988815375872792,여,80,업무,농성1동
1.3988815375872792,여,80,업무,농성2동
1.1394418247879798,여,80,업무,광천동
1.1322898578435303,여,80,업무,유덕동
1.1406511408216389,여,80,업무,치평동
1.1482430072593257,여,80,업무,상무1동
1.1482430072593257,여,80,업무,상무2동
1.1482430072593257,여,80,업무,화정1동
1.1637628088550773,여,80,업무,화정2동
1.1637628088550773,여,80,업무,화정3동
1.1754193591994893,여,80,업무,화정4동
1.1754193591994893,여,80,업무,서창동
1.1567544790881545,여,80,업무,금호1동
1.1567544790881545,여,80,업무,금호2동
1.1567544790881545,여,80,업무,풍암동
1.1567544790881545,여,80,업무,동천동
1.1111813115095006,여,80,업무,양림동
1.1032394794081486,여,80,업무,방림1동
1.094677975939214,여,80,업무,방림2동
1.094677975939214,여,80,업무,봉선1동
1.094677975939214,여,80,업무,봉선2동
1.094677975939214,여,80,업무,사직동
1.1301130532693935,여,80,업무,월산동
1.129020489345561,여,80,업무,월산4동
1.1289294423519083,여,80,업무,월산5동
1.0607465950895452,여,80,업무,백운1동
1.0607465950895452,여,80,업무,백운2동
1.0607465950895452,여,80,업무,주월1동
1.0607465950895452,여,80,업무,주월2동
1.0607465950895452,여,80,업무,진월동
1.0607465950895452,여,80,업무,효덕동
1.0607465950895452,여,80,업무,송암동
1.0607465950895452,여,80,업무,대촌동
2.410561481746058,여,80,업무,중흥1동
2.410561481746058,여,80,업무,중흥2동
2.410561481746058,여,80,업무,중흥3동
2.410561481746058,여,80,업무,중앙동
2.410561481746058,여,80,업무,임동
2.6379422813339017,여,80,업무,신안동
2.6379422813339017,여,80,업무,용봉동
2.6379422813339017,여,80,업무,운암1동
2.6379422813339017,여,80,업무,운암2동
2.6379422813339017,여,80,업무,운암3동
2.6379422813339017,여,80,업무,동림동
2.6379422813339017,여,80,업무,우산동
2.6379422813339017,여,80,업무,풍향동
1.9204648340994237,여,80,업무,문화동
1.5553026447549423,여,80,업무,문흥1동
1.5553026447549423,여,80,업무,문흥2동
1.5553026447549423,여,80,업무,두암1동
1.4722664822291796,여,80,업무,두암2동
1.4722664822291796,여,80,업무,두암3동
1.4722664822291796,여,80,업무,삼각동
1.4722664822291796,여,80,업무,일곡동
1.2541933678439552,여,80,업무,매곡동
1.1924600960374014,여,80,업무,오치1동
1.1924600960374014,여,80,업무,오치2동
1.0990442855241447,여,80,업무,석곡동
1.110907046122002,여,80,업무,건국동
1.110907046122002,여,80,업무,양산동
1.110907046122002,여,80,업무,신용동
1.4358500955167957,여,80,업무,송정1동
1.4358500955167957,여,80,업무,송정2동
1.4358500955167957,여,80,업무,도산동
1.4358500955167957,여,80,업무,신흥동
1.4358500955167957,여,80,업무,어룡동
1.4358500955167957,여,80,업무,우산동
1.4301063896102106,여,80,업무,월곡1동
1.4301063896102106,여,80,업무,월곡2동
1.4301063896102106,여,80,업무,비아동
1.4301063896102106,여,80,업무,첨단1동
1.4301063896102106,여,80,업무,첨단2동
1.4301063896102106,여,80,업무,신가동
1.430990473071233,여,80,업무,운남동
1.430990473071233,여,80,업무,수완동
1.4303282219940041,여,80,업무,하남동
1.3946531481646296,여,80,업무,임곡동
1.3946531481646296,여,80,업무,동곡동
1.3946531481646296,여,80,업무,평동
1.3946531481646296,여,80,업무,삼도동
1.3946531481646296,여,80,업무,본량동
1.3946531481646296,여,80,업무,신창동
2.1997967052280045,여,80,업무,중앙동
1.969910775513397,여,80,업무,효동
1.7252807212650503,여,80,업무,신인동
1.7274590053140644,여,80,업무,판암1동
1.7274590053140644,여,80,업무,판암2동
1.7274590053140644,여,80,업무,용운동
1.7148623349276158,여,80,업무,대동
1.7148623349276158,여,80,업무,자양동
1.721899517530039,여,80,업무,가양1동
1.721899517530039,여,80,업무,가양2동
1.721899517530039,여,80,업무,용전동
1.721899517530039,여,80,업무,성남동
1.721899517530039,여,80,업무,홍도동
1.7323846796578508,여,80,업무,삼성동
1.7323846796578508,여,80,업무,대청동
1.7374244961761058,여,80,업무,산내동
1.5724179988080025,여,80,업무,은행선화동
1.475487960954016,여,80,업무,목동
1.4327873593387528,여,80,업무,중촌동
1.4327873593387528,여,80,업무,대흥동
1.3528002614482915,여,80,업무,문창동
1.3499988968225762,여,80,업무,석교동
1.2803766114609807,여,80,업무,대사동
1.2631541533106585,여,80,업무,부사동
1.2545429242354973,여,80,업무,용두동
1.2545429242354973,여,80,업무,오류동
1.2545429242354973,여,80,업무,태평1동
1.2643221588785538,여,80,업무,태평2동
1.2740963146760764,여,80,업무,유천1동
1.2740963146760764,여,80,업무,유천2동
1.2740963146760764,여,80,업무,문화1동
1.2740963146760764,여,80,업무,문화2동
1.2512067066459955,여,80,업무,산성동
1.2066023138830917,여,80,업무,복수동
1.2066023138830917,여,80,업무,도마1동
1.2066023138830917,여,80,업무,도마2동
1.209538631370392,여,80,업무,정림동
1.2058677847614196,여,80,업무,변동
1.2024178133182242,여,80,업무,용문동
1.2024178133182242,여,80,업무,탄방동
1.2011719984431908,여,80,업무,괴정동
1.2065142110286546,여,80,업무,가장동
1.2065142110286546,여,80,업무,내동
1.2065142110286546,여,80,업무,갈마1동
1.1954843654796594,여,80,업무,갈마2동
1.1954843654796594,여,80,업무,월평1동
1.1954843654796594,여,80,업무,월평2동
1.1954843654796594,여,80,업무,월평3동
1.1954843654796594,여,80,업무,가수원동
1.1954843654796594,여,80,업무,도안동
1.1954843654796594,여,80,업무,관저1동
1.1954843654796594,여,80,업무,관저2동
1.1954843654796594,여,80,업무,기성동
1.193551502394272,여,80,업무,둔산1동
1.1944413683822273,여,80,업무,둔산2동
1.1944413683822273,여,80,업무,만년동
1.1944413683822273,여,80,업무,둔산3동
1.305739329898522,여,80,업무,진잠동
1.305739329898522,여,80,업무,학하동
1.305739329898522,여,80,업무,상대동
1.305739329898522,여,80,업무,온천1동
1.3117916732470996,여,80,업무,온천2동
1.314878238676126,여,80,업무,노은1동
1.317805523664118,여,80,업무,노은2동
1.317805523664118,여,80,업무,노은3동
1.374795088378957,여,80,업무,신성동
1.3323341580731023,여,80,업무,전민동
1.3382838870626492,여,80,업무,구즉동
1.3465526381096395,여,80,업무,관평동
1.323404066336966,여,80,업무,원신흥동
1.3956459917809831,여,80,업무,오정동
1.3956459917809831,여,80,업무,대화동
1.3956459917809831,여,80,업무,회덕동
1.3956459917809831,여,80,업무,비래동
1.3083369984242765,여,80,업무,송촌동
1.3083369984242765,여,80,업무,중리동
1.3050137834201243,여,80,업무,신탄진동
1.319664270807294,여,80,업무,석봉동
1.3175308542120985,여,80,업무,덕암동
1.3214347780760713,여,80,업무,목상동
1.3223153785984356,여,80,업무,법1동
1.3223153785984356,여,80,업무,법2동
1.1045339297516397,여,80,업무,학성동
1.1045339297516397,여,80,업무,반구1동
1.1045339297516397,여,80,업무,반구2동
1.1045339297516397,여,80,업무,복산1동
1.1045339297516397,여,80,업무,복산2동
1.1045339297516397,여,80,업무,중앙동
1.1045339297516397,여,80,업무,우정동
1.1045339297516397,여,80,업무,태화동
1.1045339297516397,여,80,업무,다운동
1.1045339297516397,여,80,업무,병영1동
1.1045339297516397,여,80,업무,병영2동
1.1045339297516397,여,80,업무,약사동
1.1045339297516397,여,80,업무,성안동
1.1045339297516397,여,80,업무,신정1동
1.1045339297516397,여,80,업무,신정2동
1.1045339297516397,여,80,업무,신정3동
1.1045339297516397,여,80,업무,신정4동
1.1045339297516397,여,80,업무,신정5동
1.1045339297516397,여,80,업무,달동
1.1045339297516397,여,80,업무,삼산동
1.1045339297516397,여,80,업무,삼호동
1.1045339297516397,여,80,업무,무거동
1.1045339297516397,여,80,업무,옥동
1.1045339297516397,여,80,업무,대현동
1.1045339297516397,여,80,업무,수암동
1.1045339297516397,여,80,업무,선암동
1.1045339297516397,여,80,업무,야음장생포동
1.1045339297516397,여,80,업무,방어동
1.1045339297516397,여,80,업무,일산동
1.1045339297516397,여,80,업무,화정동
1.1045339297516397,여,80,업무,대송동
1.1045339297516397,여,80,업무,전하1동
1.1045339297516397,여,80,업무,전하2동
1.1045339297516397,여,80,업무,남목1동
1.1045339297516397,여,80,업무,남목2동
1.1045339297516397,여,80,업무,남목3동
1.1045339297516397,여,80,업무,농소1동
1.1045339297516397,여,80,업무,농소2동
1.1045339297516397,여,80,업무,농소3동
1.1045339297516397,여,80,업무,강동동
1.1045339297516397,여,80,업무,효문동
1.1045339297516397,여,80,업무,송정동
1.1045339297516397,여,80,업무,양정동
1.1045339297516397,여,80,업무,염포동
1.1461320051890516,여,80,업무,온산읍
1.1461320051890516,여,80,업무,언양읍
1.1461320051890516,여,80,업무,온양읍
1.1461320051890516,여,80,업무,범서읍
1.1461320051890516,여,80,업무,청량읍
1.1461320051890516,여,80,업무,삼남읍
1.1461320051890516,여,80,업무,서생면
1.1461320051890516,여,80,업무,웅촌면
1.1461320051890516,여,80,업무,두동면
1.1461320051890516,여,80,업무,두서면
1.1461320051890516,여,80,업무,상북면
1.1461320051890516,여,80,업무,삼동면
1.1787652124718746,여,80,업무,조치원읍
1.3005235749847261,여,80,업무,연기면
1.3005235749847261,여,80,업무,연동면
1.3005235749847261,여,80,업무,부강면
1.1831338458212175,여,80,업무,금남면
1.1431114835952139,여,80,업무,장군면
1.1912284754857614,여,80,업무,연서면
1.2132751384909495,여,80,업무,전의면
1.2132751384909495,여,80,업무,전동면
1.2132751384909495,여,80,업무,소정면
1.2132751384909495,여,80,업무,한솔동
1.2132751384909495,여,80,업무,새롬동
1.2132751384909495,여,80,업무,나성동
1.2132751384909495,여,80,업무,도담동
1.2132751384909495,여,80,업무,어진동
1.2132751384909495,여,80,업무,해밀동
1.2132751384909495,여,80,업무,아름동
1.2132751384909495,여,80,업무,종촌동
1.2132751384909495,여,80,업무,고운동
1.2132751384909495,여,80,업무,소담동
1.2132751384909495,여,80,업무,반곡동
1.2132751384909495,여,80,업무,보람동
1.2132751384909495,여,80,업무,대평동
1.2132751384909495,여,80,업무,다정동
1.2422177222956277,여,80,업무,파장동
1.2422177222956277,여,80,업무,율천동
1.2394763909081932,여,80,업무,정자1동
1.2394763909081932,여,80,업무,정자2동
1.2394763909081932,여,80,업무,정자3동
1.2401080083311102,여,80,업무,영화동
1.2293798464243957,여,80,업무,송죽동
1.2293798464243957,여,80,업무,조원1동
1.2293798464243957,여,80,업무,조원2동
1.2335064131661375,여,80,업무,연무동
1.3082738789188282,여,80,업무,세류1동
1.3082738789188282,여,80,업무,세류2동
1.3082738789188282,여,80,업무,세류3동
1.3082738789188282,여,80,업무,평동
1.3082738789188282,여,80,업무,서둔동
1.3245761174574482,여,80,업무,구운동
1.3407525696440117,여,80,업무,금곡동
1.3407525696440117,여,80,업무,호매실동
1.4889926635466377,여,80,업무,권선1동
1.4889926635466377,여,80,업무,권선2동
1.4889926635466377,여,80,업무,곡선동
1.4889926635466377,여,80,업무,입북동
1.4695443639228543,여,80,업무,매교동
1.4695443639228543,여,80,업무,매산동
1.4695443639228543,여,80,업무,고등동
1.4695443639228543,여,80,업무,화서1동
1.4695443639228543,여,80,업무,화서2동
1.4695443639228543,여,80,업무,지동
1.4638777989652676,여,80,업무,우만1동
1.4425206979120189,여,80,업무,우만2동
1.4084227979729982,여,80,업무,인계동
1.4283203284726713,여,80,업무,행궁동
1.3746671936623909,여,80,업무,매탄1동
1.3746671936623909,여,80,업무,매탄2동
1.3746671936623909,여,80,업무,매탄3동
1.3746671936623909,여,80,업무,매탄4동
1.3746671936623909,여,80,업무,원천동
1.3746671936623909,여,80,업무,영통1동
1.3746671936623909,여,80,업무,영통2동
1.3746671936623909,여,80,업무,영통3동
1.3746671936623909,여,80,업무,망포1동
1.3746671936623909,여,80,업무,망포2동
1.3746671936623909,여,80,업무,광교1동
1.3746671936623909,여,80,업무,광교2동
1.370760504827868,여,80,업무,신흥1동
1.8405573083939282,여,80,업무,신흥2동
1.8405573083939282,여,80,업무,신흥3동
1.841395669317861,여,80,업무,태평1동
1.8014216445595708,여,80,업무,태평2동
1.8014216445595708,여,80,업무,태평3동
1.8014216445595708,여,80,업무,태평4동
1.6826456271610875,여,80,업무,수진1동
1.6826456271610875,여,80,업무,수진2동
1.6826456271610875,여,80,업무,단대동
1.6856483525399841,여,80,업무,산성동
1.6856483525399841,여,80,업무,양지동
1.6856483525399841,여,80,업무,복정동
1.6856483525399841,여,80,업무,위례동
1.6856483525399841,여,80,업무,신촌동
1.6856483525399841,여,80,업무,고등동
1.6856483525399841,여,80,업무,시흥동
1.6509643966568783,여,80,업무,성남동
1.6611393019879293,여,80,업무,중앙동
1.6611393019879293,여,80,업무,금광1동
1.6611393019879293,여,80,업무,금광2동
1.6611393019879293,여,80,업무,은행1동
1.6611393019879293,여,80,업무,은행2동
1.6670264846795184,여,80,업무,상대원1동
1.6670264846795184,여,80,업무,상대원2동
1.817125199352366,여,80,업무,상대원3동
1.814411616853982,여,80,업무,하대원동
1.814411616853982,여,80,업무,도촌동
1.6662316191252986,여,80,업무,분당동
1.5706616857779252,여,80,업무,수내1동
1.5706616857779252,여,80,업무,수내2동
1.3826275884712522,여,80,업무,수내3동
1.3684909156028848,여,80,업무,정자동
1.3697923563616783,여,80,업무,정자1동
1.3490293691137425,여,80,업무,정자2동
1.3788978446724114,여,80,업무,정자3동
1.4380331415014524,여,80,업무,서현1동
1.4260232438497735,여,80,업무,서현2동
1.3433144811482918,여,80,업무,이매1동
1.3286696086644572,여,80,업무,이매2동
1.3676704024506066,여,80,업무,야탑1동
1.365788320632289,여,80,업무,야탑2동
1.3306962510283378,여,80,업무,야탑3동
1.3248123183393288,여,80,업무,판교동
1.362621039504688,여,80,업무,삼평동
1.3520144726909442,여,80,업무,백현동
1.3945182529206865,여,80,업무,금곡동
1.473382435718271,여,80,업무,구미1동
1.4849968854321856,여,80,업무,구미동
1.4849968854321856,여,80,업무,운중동
1.4172029989915622,여,80,업무,의정부1동
1.3316931819057585,여,80,업무,의정부2동
1.2500420090939715,여,80,업무,호원1동
1.2500420090939715,여,80,업무,호원2동
1.2476266940216059,여,80,업무,장암동
1.23293832554077,여,80,업무,신곡1동
1.23293832554077,여,80,업무,신곡2동
1.255927442232659,여,80,업무,송산1동
1.255927442232659,여,80,업무,송산2동
1.255927442232659,여,80,업무,송산3동
1.255927442232659,여,80,업무,자금동
1.255927442232659,여,80,업무,가능동
1.255927442232659,여,80,업무,흥선동
1.255927442232659,여,80,업무,녹양동
1.713737079052188,여,80,업무,안양1동
1.713737079052188,여,80,업무,안양2동
1.713737079052188,여,80,업무,안양3동
1.713737079052188,여,80,업무,안양4동
1.713737079052188,여,80,업무,안양5동
1.713737079052188,여,80,업무,안양6동
1.6639654590853383,여,80,업무,안양7동
1.6639654590853383,여,80,업무,안양8동
1.391140172409439,여,80,업무,안양9동
1.391140172409439,여,80,업무,석수1동
1.391140172409439,여,80,업무,석수2동
1.391140172409439,여,80,업무,석수3동
1.391140172409439,여,80,업무,박달1동
1.391140172409439,여,80,업무,박달2동
1.2206244415363734,여,80,업무,비산1동
1.2206244415363734,여,80,업무,비산2동
1.2206244415363734,여,80,업무,비산3동
1.2206244415363734,여,80,업무,부흥동
